Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2021-04-20,133.11000061035156,259.1400146484375,145.10000610351562,234.05999755859375,227.6300048828125,227.9600067138672,51.790000915527344,101.33000183105469,182.7899932861328,62.47999954223633,331.8800048828125,323.9599914550781,227.3300018310547,138.16000366210938,62.70000076293945,166.47999572753906,149.27000427246094,54.16999816894531,233.00999450683594,198.3000030517578,74.97137451171875,258.260009765625,127.11000061035156,137.75,155.72999572753906,396.5299987792969,223.27999877929688,58.38999938964844,53.34000015258789,140.7899932861328
2021-04-21,133.5,258.7799987792969,147.17999267578125,235.9199981689453,232.4600067138672,230.55999755859375,51.93000030517578,102.7300033569336,183.11000061035156,64.81999969482422,335.2699890136719,325.95001220703125,230.5,143.5500030517578,63.70000076293945,166.58999633789062,150.5399932861328,54.61000061035156,232.25999450683594,200.8800048828125,75.60114288330078,260.5799865722656,129.89999389648438,136.85000610351562,157.3800048828125,398.80999755859375,227.4499969482422,58.13999938964844,54.04999923706055,141.1999969482422
2021-04-22,131.94000244140625,255.0500030517578,147.16000366210938,234.3300018310547,228.88999938964844,231.35000610351562,51.5,100.94999694824219,182.75999450683594,60.93000030517578,330.8500061035156,321.4599914550781,229.25999450683594,141.27999877929688,62.56999969482422,165.17999267578125,147.3699951171875,54.439998626708984,232.9600067138672,200.89999389648438,74.38931274414062,257.1700134277344,129.17999267578125,134.6300048828125,155.8699951171875,396.5400085449219,227.57000732421875,57.279998779296875,52.58000183105469,139.6699981689453
2021-04-23,134.32000732421875,257.0299987792969,144.3300018310547,238.3800048828125,230.11000061035156,233.50999450683594,51.90999984741211,101.55000305175781,183.02000427246094,62.11000061035156,339.3500061035156,323.8900146484375,224.5,142.42999267578125,59.2400016784668,165.52000427246094,150.19000244140625,54.470001220703125,234.5800018310547,202.1999969482422,74.31298065185547,261.1499938964844,130.19000244140625,133.94000244140625,157.83999633789062,400.30999755859375,230.0,57.29999923706055,53.02000045776367,139.89999389648438
2021-04-26,134.72000122070312,255.52000427246094,150.33999633789062,241.44000244140625,230.55999755859375,235.4600067138672,51.63999938964844,101.5199966430664,184.27000427246094,62.20000076293945,343.5199890136719,319.989990234375,221.52000427246094,141.57000732421875,58.7599983215332,164.1199951171875,150.55999755859375,53.65999984741211,232.30999755859375,199.6300048828125,73.97901153564453,261.54998779296875,131.60000610351562,131.25999450683594,155.72999572753906,395.8599853515625,230.33999633789062,56.939998626708984,52.72999954223633,137.91000366210938
2021-04-27,134.38999938964844,255.1300048828125,150.36000061035156,242.47000122070312,230.33999633789062,234.2100067138672,51.369998931884766,102.69999694824219,184.63999938964844,62.650001525878906,346.6300048828125,320.5899963378906,222.92999267578125,142.00999450683594,57.970001220703125,163.17999267578125,151.25,53.58000183105469,234.97999572753906,194.4499969482422,73.8167953491211,261.9700012207031,132.11000061035156,131.17999267578125,155.1999969482422,394.5,229.91000366210938,56.31999969482422,52.5099983215332,138.3800048828125
2021-04-28,133.5800018310547,236.7100067138672,152.5399932861328,235.4600067138672,232.3000030517578,236.8800048828125,51.11000061035156,105.22000122070312,183.38999938964844,63.310001373291016,348.1099853515625,319.7099914550781,222.8699951171875,143.0,57.619998931884766,161.97999572753906,152.22999572753906,53.59000015258789,232.41000366210938,195.92999267578125,73.55915832519531,254.55999755859375,130.7100067138672,131.39999389648438,153.7899932861328,394.5899963378906,233.4499969482422,56.43000030517578,52.400001525878906,137.88999938964844
2021-04-29,133.47999572753906,234.7100067138672,154.6300048828125,235.94000244140625,227.47000122070312,234.36000061035156,51.459999084472656,106.9000015258789,185.3300018310547,64.05999755859375,352.9700012207031,325.3399963378906,223.89999389648438,144.24000549316406,58.279998779296875,164.1999969482422,155.19000244140625,54.2599983215332,235.2100067138672,199.0500030517578,70.30534362792969,252.50999450683594,133.25999450683594,132.50999450683594,155.6999969482422,401.54998779296875,236.86000061035156,57.31999969482422,52.7400016784668,139.6300048828125
2021-04-30,131.4600067138672,239.63999938964844,153.35000610351562,234.30999755859375,228.11000061035156,230.32000732421875,50.90999984741211,103.06999969482422,186.02000427246094,62.5,348.45001220703125,323.6700134277344,223.0399932861328,141.8800048828125,57.529998779296875,162.72999572753906,153.80999755859375,53.97999954223633,236.0800018310547,197.13999938964844,71.08778381347656,252.17999267578125,132.6199951171875,133.4199981689453,154.66000366210938,398.79998779296875,233.55999755859375,57.790000915527344,53.099998474121094,139.91000366210938
2021-05-03,132.5399932861328,245.3800048828125,154.8000030517578,235.19000244140625,228.1699981689453,223.75999450683594,51.16999816894531,105.52999877929688,185.50999450683594,64.55000305175781,350.1600036621094,330.2699890136719,223.1999969482422,144.75,57.2599983215332,165.2100067138672,153.36000061035156,54.47999954223633,235.55999755859375,198.61000061035156,72.5,251.86000061035156,133.02999877929688,135.0,156.58999633789062,405.8999938964844,232.61000061035156,57.91999816894531,54.29999923706055,142.1199951171875
2021-05-04,127.8499984741211,247.36000061035156,154.52999877929688,233.6300048828125,233.41000366210938,217.17999267578125,50.709999084472656,106.11000061035156,184.25,66.22000122070312,349.8399963378906,332.7699890136719,225.42999267578125,145.75,56.900001525878906,167.77000427246094,155.47999572753906,54.13999938964844,233.86000061035156,199.3800048828125,72.5095443725586,247.7899932861328,131.5500030517578,134.5399932861328,158.52999877929688,411.3399963378906,232.02999877929688,58.599998474121094,54.119998931884766,140.72000122070312
2021-05-05,128.10000610351562,249.35000610351562,156.38999938964844,228.17999267578125,237.8800048828125,215.39999389648438,51.130001068115234,108.95999908447266,181.50999450683594,68.06999969482422,357.6199951171875,332.04998779296875,226.19000244140625,145.22000122070312,56.849998474121094,167.07000732421875,157.52000427246094,54.0,235.0399932861328,201.44000244140625,74.14122009277344,246.47000122070312,132.2100067138672,133.4600067138672,159.2899932861328,412.5,229.2100067138672,58.689998626708984,54.470001220703125,140.60000610351562
2021-05-06,129.74000549316406,251.3000030517578,156.8800048828125,229.80999755859375,237.07000732421875,218.0500030517578,52.439998626708984,109.0199966430664,181.7899932861328,69.04000091552734,365.9700012207031,337.5799865722656,228.66000366210938,148.4199981689453,57.189998626708984,167.74000549316406,160.69000244140625,54.540000915527344,234.86000061035156,202.41000366210938,74.21755981445312,249.72999572753906,133.49000549316406,135.13999938964844,160.5,414.9700012207031,231.32000732421875,59.290000915527344,54.459999084472656,141.0500030517578
2021-05-07,130.2100067138672,254.2100067138672,158.97999572753906,235.47000122070312,240.99000549316406,216.5,53.43000030517578,110.0199966430664,184.83999633789062,69.04000091552734,370.8900146484375,339.25,228.7899932861328,145.4600067138672,57.66999816894531,168.5,161.24000549316406,54.5099983215332,234.83999633789062,203.07000732421875,74.8187026977539,252.4600067138672,137.80999755859375,135.14999389648438,160.80999755859375,417.6499938964844,232.1199951171875,58.720001220703125,54.529998779296875,140.1999969482422
2021-05-10,126.8499984741211,252.6199951171875,158.67999267578125,232.92999267578125,242.61000061035156,213.88999938964844,53.15999984741211,109.56999969482422,184.3000030517578,68.7300033569336,368.67999267578125,341.1199951171875,230.94000244140625,146.1699981689453,55.970001220703125,170.27000427246094,161.22000122070312,54.90999984741211,237.11000061035156,207.3300018310547,74.5896987915039,247.17999267578125,136.39999389648438,137.6699981689453,161.6699981689453,420.8900146484375,225.97000122070312,59.52000045776367,55.11000061035156,140.82000732421875
2021-05-11,125.91000366210938,252.3000030517578,154.42999267578125,228.8800048828125,239.3000030517578,215.55999755859375,52.83000183105469,106.69999694824219,181.6699981689453,68.56999969482422,359.9200134277344,330.6600036621094,229.16000366210938,144.22000122070312,55.040000915527344,168.8800048828125,158.5399932861328,54.31999969482422,233.86000061035156,203.72000122070312,73.91221618652344,246.22999572753906,137.1199951171875,136.99000549316406,156.69000244140625,411.70001220703125,225.47999572753906,58.540000915527344,54.2400016784668,139.5500030517578
2021-05-12,122.7699966430664,250.8300018310547,152.3000030517578,220.77999877929688,237.32000732421875,210.5399932861328,51.599998474121094,107.37000274658203,177.85000610351562,67.5999984741211,354.3999938964844,317.0,220.0399932861328,141.3000030517578,53.619998931884766,168.1999969482422,157.4499969482422,54.040000915527344,227.94000244140625,198.8699951171875,74.42748260498047,239.0,133.38999938964844,135.5399932861328,153.75,405.3699951171875,220.6300048828125,58.40999984741211,53.040000915527344,135.94000244140625
2021-05-13,124.97000122070312,252.07000732421875,154.0800018310547,222.63999938964844,240.07000732421875,211.86000061035156,52.4900016784668,106.68000030517578,178.33999633789062,68.08000183105469,358.80999755859375,325.4200134277344,223.67999267578125,144.1699981689453,54.0099983215332,169.9600067138672,161.5,54.5099983215332,229.77000427246094,203.41000366210938,75.08587646484375,243.02999877929688,133.61000061035156,137.72000122070312,157.75999450683594,408.55999755859375,223.74000549316406,58.810001373291016,54.13999938964844,138.24000549316406
2021-05-14,127.44999694824219,251.3800048828125,157.14999389648438,228.47000122070312,242.22999572753906,217.66000366210938,52.900001525878906,109.47000122070312,173.6999969482422,69.83000183105469,368.7699890136719,323.6300048828125,227.36000061035156,144.67999267578125,55.349998474121094,170.22000122070312,164.00999450683594,54.72999954223633,231.72000122070312,204.3800048828125,74.7042007446289,248.14999389648438,135.92999267578125,138.00999450683594,160.50999450683594,409.79998779296875,226.94000244140625,58.689998626708984,54.709999084472656,139.52000427246094
2021-05-17,126.2699966430664,252.3800048828125,156.86000061035156,227.97999572753906,244.7899932861328,215.05999755859375,52.939998626708984,110.80999755859375,170.0800018310547,70.91000366210938,369.25,320.010009765625,226.47000122070312,145.11000061035156,55.33000183105469,170.38999938964844,164.6699981689453,54.63999938964844,231.67999267578125,205.11000061035156,76.21183013916016,245.17999267578125,136.41000366210938,137.72999572753906,160.25,408.6300048828125,226.44000244140625,57.939998626708984,55.29999923706055,138.88999938964844
2021-05-18,124.8499984741211,250.86000061035156,154.99000549316406,227.5500030517578,239.47000122070312,214.3300018310547,52.93000030517578,106.18000030517578,169.67999267578125,69.52999877929688,364.55999755859375,316.75,222.32000732421875,143.91000366210938,54.84000015258789,170.4499969482422,162.35000610351562,54.34000015258789,231.92999267578125,203.02999877929688,75.74427795410156,243.0800018310547,135.55999755859375,136.32000732421875,157.2899932861328,410.3800048828125,225.57000732421875,57.18000030517578,55.2599983215332,141.91000366210938
2021-05-19,124.69000244140625,248.6300048828125,154.72999572753906,224.4199981689453,236.8699951171875,221.33999633789062,52.470001220703125,103.19999694824219,169.27000427246094,68.55000305175781,358.3800048828125,314.45001220703125,221.32000732421875,143.19000244140625,55.36000061035156,170.0800018310547,161.11000061035156,54.16999816894531,230.14999389648438,202.60000610351562,75.72518920898438,243.1199951171875,132.9600067138672,136.60000610351562,157.0,409.5,224.58999633789062,56.91999816894531,54.810001373291016,141.9199981689453
2021-05-20,127.30999755859375,251.92999267578125,155.52999877929688,227.64999389648438,234.99000549316406,223.77999877929688,52.849998474121094,103.55999755859375,171.36000061035156,68.26000213623047,359.7799987792969,315.8999938964844,222.1300048828125,143.8800048828125,55.95000076293945,171.07000732421875,160.8300018310547,54.650001525878906,232.17999267578125,201.64999389648438,76.0114517211914,246.47999572753906,133.27000427246094,138.0,158.80999755859375,408.6400146484375,226.44000244140625,56.790000915527344,54.599998474121094,142.4199981689453
2021-05-21,125.43000030517578,251.00999450683594,156.8699951171875,234.82000732421875,237.24000549316406,222.5800018310547,52.43000030517578,104.12000274658203,172.39999389648438,68.83000183105469,366.260009765625,315.7699890136719,223.1999969482422,144.74000549316406,56.08000183105469,170.9600067138672,162.66000366210938,54.619998931884766,231.24000549316406,201.86000061035156,75.55343627929688,245.1699981689453,132.66000366210938,138.0,159.0800018310547,411.6300048828125,226.77000427246094,56.90999984741211,54.880001068115234,141.75
2021-05-24,127.0999984741211,247.75,158.63999938964844,237.44000244140625,239.0500030517578,226.99000549316406,53.38999938964844,105.5999984741211,174.30999755859375,69.55000305175781,368.2900085449219,314.8399963378906,225.0,144.72000122070312,56.959999084472656,170.5500030517578,163.5399932861328,54.79999923706055,231.91000366210938,202.61000061035156,75.4103012084961,250.77999877929688,134.05999755859375,137.9600067138672,158.72999572753906,410.95001220703125,229.32000732421875,56.97999954223633,54.83000183105469,141.75999450683594
